timeStamp,demand,precip,temp
2012-01-01 00:00:00,442.6800958214672,0.0,21.94239470283984
2012-01-01 01:00:00,445.5620721566204,0.0,22.909801008592005
2012-01-01 02:00:00,437.7116946416838,0.0,13.45257129445121
2012-01-01 03:00:00,385.72017540042447,0.0,17.94823182422873
2012-01-01 04:00:00,466.4508368491458,8.725616556726877,15.658615268926765
2012-01-01 05:00:00,500.7174393268732,0.0,11.922241058475903
2012-01-01 06:00:00,658.9027702443201,0.0,13.86439819637584
2012-01-01 07:00:00,678.140010877413,2.187728745367794,16.964753160160306
2012-01-01 08:00:00,588.2697031918524,7.475684533728138,12.814965312802958
2012-01-01 09:00:00,770.8431765577953,0.0,16.05840744928632
2012-01-01 10:00:00,737.5255983322915,2.4956612718694746,18.242616558607466
2012-01-01 11:00:00,751.7314204105411,0.0,15.96448430894807
2012-01-01 12:00:00,838.1878181632972,0.0,24.648265107278174
2012-01-01 13:00:00,823.516261320397,1.2703290091315067,19.496178675643687
2012-01-01 14:00:00,787.6734029071288,0.0,23.022290046915483
2012-01-01 15:00:00,704.2294824476279,6.498193609683023,23.439128173108976
2012-01-01 16:00:00,630.0194630858242,0.0,25.512152835094998
2012-01-01 17:00:00,634.2518521610773,2.647710397923939,27.555032200706805
2012-01-01 18:00:00,538.0234463751584,0.0,25.71653320935137
2012-01-01 19:00:00,534.599930468844,5.908247290664703,28.704473580213588
2012-01-01 20:00:00,505.66203591065727,0.0,23.91211491268574
2012-01-01 21:00:00,431.7705516251354,0.0,24.73673036257344
2012-01-01 22:00:00,362.9950343466877,0.0,23.644546151218382
2012-01-01 23:00:00,424.63724484819073,1.3530715518848513,22.111979936844005
2012-01-02 00:00:00,383.6650357494311,5.574802812936502,20.43075598509344
2012-01-02 01:00:00,433.3735841588393,0.0,19.16918399711742
2012-01-02 02:00:00,436.3225118924552,1.8800877987506992,16.665105631876976
2012-01-02 03:00:00,558.4289562799074,6.134334513676515,14.884249876012088
2012-01-02 04:00:00,495.2363869762284,0.0,20.851985710214265
2012-01-02 05:00:00,580.7394657689471,0.0,17.498539305598594
2012-01-02 06:00:00,625.2615962143269,0.0,12.904482561407049
2012-01-02 07:00:00,587.3820984395854,0.457857984670309,18.225653816798594
2012-01-02 08:00:00,732.8199394821944,6.225972895066837,18.55109868347517
2012-01-02 09:00:00,706.218093721149,0.0,16.670201669149098
2012-01-02 10:00:00,751.047185192493,0.0,20.891929403915498
2012-01-02 11:00:00,745.0473283373312,0.14921940327165983,19.909919081734895
2012-01-02 12:00:00,752.3177316029257,0.40067348520889556,23.34607654379342
2012-01-02 13:00:00,811.7804804398883,0.0,22.341062807190834
2012-01-02 14:00:00,723.9149868438354,0.0,24.18556335700229
2012-01-02 15:00:00,726.6681763693188,8.363341770388907,19.16742050778536
2012-01-02 16:00:00,649.821374092906,0.0,28.256369999450296
2012-01-02 17:00:00,654.8527854571049,9.358228455410377,23.371198237709898
2012-01-02 18:00:00,638.9535819256342,0.0,27.232908020892495
2012-01-02 19:00:00,511.1861505187607,0.0,25.651926038584612
2012-01-02 20:00:00,508.52073800395345,3.6840109666920275,21.888847578219824
2012-01-02 21:00:00,425.8566896767462,4.125289009325906,22.965100275293587
2012-01-02 22:00:00,470.7484863794595,0.0,23.23255162195399
2012-01-02 23:00:00,430.134982452457,0.0,20.31184818423121
2012-01-03 00:00:00,367.14697961799936,0.0,20.30595837250696
2012-01-03 01:00:00,449.72788969025737,0.0,21.30771810533859
2012-01-03 02:00:00,394.51907342637134,0.0,17.072712919049376
2012-01-03 03:00:00,460.41667933817587,0.0,17.86735199568241
2012-01-03 04:00:00,436.31041364597326,0.829671762123354,13.129826619790947
2012-01-03 05:00:00,527.7902072045505,0.0,14.904814144523815
2012-01-03 06:00:00,578.9703630315449,0.0,12.986415344826941
2012-01-03 07:00:00,762.224449588338,0.0,15.983562600178049
2012-01-03 08:00:00,723.6188551202375,0.0,19.802824275113256
2012-01-03 09:00:00,741.030957600657,0.0,16.901737932843428
2012-01-03 10:00:00,773.6153313732453,3.4650630723029687,15.363077279123107
2012-01-03 11:00:00,835.2144180600812,0.0,17.14104800923485
2012-01-03 12:00:00,799.7173346506936,0.0,20.149102467185607
2012-01-03 13:00:00,840.0541952010119,0.0,24.556760099953603
2012-01-03 14:00:00,646.2270534243164,0.8397083277081097,22.759695028704307
2012-01-03 15:00:00,732.2892658905115,0.8283119235642911,25.595391726865863
2012-01-03 16:00:00,691.1013384831563,0.0,22.761849357041907
2012-01-03 17:00:00,634.3549649146408,0.0,24.27685667349148
2012-01-03 18:00:00,665.0247392819689,0.0,21.487838571336237
2012-01-03 19:00:00,582.2474021563296,0.0,24.849153753982808
2012-01-03 20:00:00,529.3277233646227,7.7631142633265915,20.77277261326185
2012-01-03 21:00:00,498.88621323865914,0.0,20.82512556607837
2012-01-03 22:00:00,460.58360354203853,0.0,23.481273617017255
2012-01-03 23:00:00,347.51192031561015,0.0,20.095279375668774
2012-01-04 00:00:00,423.65415299906084,0.0,
2012-01-04 01:00:00,,9.555234325050138,20.011845964593945
2012-01-04 02:00:00,415.8552142472886,0.0,17.380401322037393
2012-01-04 03:00:00,390.2760597518141,3.2458154106271486,17.468250726421005
2012-01-04 04:00:00,517.8944718996179,0.0,16.333938853940197
2012-01-04 05:00:00,499.15664328757873,0.5148160390198397,15.076456006701958
2012-01-04 06:00:00,,,18.41697604173131
2012-01-04 07:00:00,626.2074365879057,0.0,13.370259129682477
2012-01-04 08:00:00,611.3577367555597,0.0,15.83251409725035
2012-01-04 09:00:00,619.110949420967,0.0,16.44374229686656
2012-01-04 10:00:00,759.5038019451295,0.0,16.838689239706962
2012-01-04 11:00:00,693.5884441194099,1.2045304815599145,
2012-01-04 12:00:00,796.0705578075407,3.282821792719397,20.22317214905216
2012-01-04 13:00:00,774.8498995168061,0.0,21.759739888437426
2012-01-04 14:00:00,739.323835190474,2.1452953318868695,24.924651161325
2012-01-04 15:00:00,743.269144210966,4.067167240233117,23.015559675087175
2012-01-04 16:00:00,711.3297645721552,6.044878496307761,23.965743220437965
2012-01-04 17:00:00,671.1903426242561,0.0,24.8605279402296
2012-01-04 18:00:00,516.8197869633616,0.0,23.66506710172221
2012-01-04 19:00:00,551.5574231596893,0.0,24.39271185463611
2012-01-04 20:00:00,521.822203185402,0.0,23.54655602893857
2012-01-04 21:00:00,486.36001676885377,0.3782820642610063,25.429038572470095
2012-01-04 22:00:00,444.0180003630407,0.0,25.139752374625356
2012-01-04 23:00:00,468.16961134319575,1.6361935674140549,21.281021498037774
2012-01-05 00:00:00,496.91846745685694,4.537056496013695,18.45960246337784
2012-01-05 01:00:00,427.3896097869922,7.641162658329436,19.767578714624182
2012-01-05 02:00:00,458.6841854213055,0.0,18.90922071750958
